Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
635,16411,species,White-banded Tyrannulet,Mecocerculus stictopterus,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
636,14292,species,Blackish Tapaculo,Scytalopus latrans,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
637,8357,species,Variable Hawk,Geranoaetus polyosoma,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
638,4727,species,White-bellied Woodstar,Chaetocercus mulsant,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
639,4612,species,Sword-billed Hummingbird,Ensifera ensifera,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
640,4604,species,Mountain Velvetbreast,Lafresnaya lafresnayi,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
641,4593,species,Buff-winged Starfrontlet,Coeligena lutetiae,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
642,4534,species,Sapphire-vented Puffleg,Eriocnemis luciani,2,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
643,4487,species,Tyrian Metaltail,Metallura tyrianthina,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
644,4451,species,Green-tailed Trainbearer,Lesbia nuna,1,Reserva Zuro Loma,EC-P,29 Jun 2023,L10223666,S143103714,,1
645,33205,species,Yellow-breasted Brushfinch,Atlapetes latinuchus,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
646,28393,species,Great Thrush,Turdus fuscater,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
647,27207,species,Plain-tailed Wren,Pheugopedius euophrys,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
648,16729,species,Smoke-colored Pewee,Contopus fumigatus,1,"Auto selected -0.07045, -78.59338",EC-P,29 Jun 2023,L25573774,S143102424,,1
649,32876,species,Rufous-collared Sparrow,Zonotrichia capensis,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.07896, -78.57384",EC-P,29 Jun 2023,L25573715,S143102303,,1
650,23905,species,Brown-bellied Swallow,Orochelidon murina,6,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.07896, -78.57384",EC-P,29 Jun 2023,L25573715,S143102303,,1
651,4299,species,Sparkling Violetear,Colibri coruscans,1,"Ruta Tandayapa, Quito EC-Province de Pichincha -0.07896, -78.57384",EC-P,29 Jun 2023,L25573715,S143102303,,1
652,24523,species,Red-vented Bulbul,Pycnonotus cafer,10,Costa Calma--Parque Estatal,ES-CN,08 Feb 2023,L6493821,S127884593,N,1
653,6836,species,Red-billed Tropicbird,Phaethon aethereus,1,Fuerteventura Golf Club,ES-CN,06 Feb 2023,L3218511,S127764762,,1
654,2835,species,Black-bellied Sandgrouse,Pterocles orientalis,5,Barranco Esquinzo,ES-CN,05 Feb 2023,L7895198,S127653196,,1
655,29400,species,Fuerteventura Stonechat,Saxicola dacotiae,2,Embalse de los Molinos,ES-CN,04 Feb 2023,L1929933,S127609304,,1
656,675,species,Lesser Scaup,Aythya affinis,1,Embalse de los Molinos,ES-CN,04 Feb 2023,L1929933,S127609304,,1
659,11098,species,Eurasian Three-toed Woodpecker,Picoides tridactylus,1,"La Chaux Sèche, Chalet Arbel et La Caserne (Chapelle des Bois-25)",FR-BFC,10 Aug 2022,L22363476,S127079584,,1
660,1385,species,Western Capercaillie,Tetrao urogallus,1,"La Chaux Sèche, Chalet Arbel et La Caserne (Chapelle des Bois-25)",FR-BFC,10 Aug 2022,L22363476,S127079584,,1
661,1266,species,Hazel Grouse,Tetrastes bonasia,5,"La Chaux Sèche, Chalet Arbel et La Caserne (Chapelle des Bois-25)",FR-BFC,09 Aug 2022,L22363476,S127036974,,1
662,7944,species,Lesser Spotted Eagle,Clanga pomarina,2,Le Varot,FR-BFC,09 Aug 2022,L22363475,S127036835,,1
663,11565,species,Iberian Green Woodpecker,Picus sharpei,5,Poblado Ubriezo,ES-CB,15 Jul 2022,L20119869,S115126867,,1
664,2822,species,Pin-tailed Sandgrouse,Pterocles alchata,4,RNN des Coussouls de Crau (RNN152),FR-PAC,28 Apr 2022,L933042,S109082469,,1
667,6737,species,Lesser Flamingo,Phoeniconaias minor,1,Camargue--Pointe de Cacharel,FR-PAC,23 Apr 2022,L6489703,S109081276,,1
668,25120,species,Moltoni's Warbler,Curruca subalpina,2,Plage des Aresquiés,FR-OCC,23 Apr 2022,L3163837,S109081206,,1
669,24560,species,Wood Warbler,Phylloscopus sibilatrix,4,Plage des Aresquiés,FR-OCC,23 Apr 2022,L3163837,S109081206,,1
670,7957,species,Imperial Eagle,Aquila heliaca,1,les Petits Pipelets,FR-PDL,29 Mar 2022,L20560953,S116995249,,1
671,31425,species,Eastern Yellow Wagtail,Motacilla tschutschensis,1,Marais de Brouage--Fousil,FR-NAQ,22 Jan 2022,L17751624,S102672722,,1
672,24572,species,Hume's Warbler,Phylloscopus humei,1,Ile de Ré--La Solitude,FR-NAQ,08 Jan 2022,L17940747,S100510312,,1
673,5833,species,Sociable Lapwing,Vanellus gregarius,1,Les Bernardières,FR-NAQ,20 Oct 2021,L20565364,S116994761,,1
674,5532,species,Baillon's Crake,Zapornia pusilla,1,Douve du Large,FR-PDL,13 Aug 2021,L20560699,S117095139,,1
676,723,species,Barrow's Goldeneye,Bucephala islandica,200,Mývatn--Álftavogur,IS-6,15 Jul 2021,L1156304,S91864849,,1
679,6062,species,Terek Sandpiper,Xenus cinereus,1,RNN de la Baie de l'Aiguillon (RNN146)--Mizottes des Vrillandes,FR-NAQ,23 May 2021,L20633314,S117132606,,1
681,372,species,Tundra Swan,Cygnus columbianus,8,Pointe Martine,FR-PAC,17 Feb 2021,L20560679,S117138521,,1
682,648,species,Ring-necked Duck,Aythya collaris,1,Réaltor,FR-PAC,17 Feb 2021,L20565325,S116995563,,1
683,8903,species,Eurasian Pygmy-Owl,Glaucidium passerinum,2,Les Champets (téléski),FR-PAC,13 Feb 2021,L20565319,S116995560,,1
684,8843,species,Eurasian Eagle-Owl,Bubo bubo,2,La Prise,FR-PAC,11 Feb 2021,L20560652,S117132602,,1
685,688,species,King Eider,Somateria spectabilis,1,Pointe de la Fumée,FR-NAQ,22 Jan 2021,L20565315,S116995558,,1
686,7469,species,Eurasian Bittern,Botaurus stellaris,1,Ile de Ré--Le Gillieux,FR-NAQ,17 Nov 2020,L7517354,S117031336,,1
687,6974,species,Leach's Storm-Petrel,Hydrobates leucorhous,1,Ile de Ré--Pointe de Grignon,FR-NAQ,27 Oct 2020,L7526960,S117139249,,1
688,31583,species,Olive-backed Pipit,Anthus hodgsoni,1,Ouessant--Mez Doun,FR-BRE,22 Oct 2020,L5050379,S117312952,,1
689,24587,species,Radde's Warbler,Phylloscopus schwarzi,1,Ouessant--Kerhéré,FR-BRE,17 Oct 2020,L12524476,S116995216,,1
691,21261,species,Northern Nutcracker,Nucifraga caryocatactes,1,Col de la Pousterle,FR-PAC,01 Jul 2020,L12788685,S117312297,,1
692,21284,species,Yellow-billed Chough,Pyrrhocorax graculus,2,Refuge des Bans,FR-PAC,27 Jun 2020,L12788659,S117377684,,1
693,32291,species,Citril Finch,Carduelis citrinella,1,Baume aux Chiens,FR-PAC,20 Jun 2020,L12788603,S117311351,,1
694,23429,species,Moustached Warbler,Acrocephalus melanopogon,1,les salins,FR-OCC,13 Jun 2020,L12788541,S117139176,,1
695,23571,species,Savi's Warbler,Locustella luscinioides,1,Prise des Groix,FR-NAQ,21 May 2020,L9473051,S80634235,,1
696,753,species,Ruddy Duck,Oxyura jamaicensis,1,Station de Lagunage de Rochefort,FR-NAQ,21 May 2020,L1263956,S117211938,N,1
697,31990,species,Trumpeter Finch,Bucanetes githagineus,2,PN Timanfaya -- Caldera Blanca,ES-CN,02 Mar 2020,L6541543,S65363112,,1
698,7201,species,Black Stork,Ciconia nigra,1,Mirador del Rio,ES-CN,01 Mar 2020,L5625297,S65328100,,1
699,2034,species,Laughing Dove,Spilopelia senegalensis,1,Haría,ES-CN,01 Mar 2020,L2494915,S65327567,,1
700,22594,species,Mediterranean Short-toed Lark,Alaudala rufescens,15,Jable de Famara,ES-CN,01 Mar 2020,L3737687,S65327371,,1
701,6266,species,Cream-colored Courser,Cursorius cursor,3,Jable de Famara,ES-CN,01 Mar 2020,L3737687,S65327371,,1
702,2881,species,African Houbara,Chlamydotis undulata,4,Jable de Famara,ES-CN,01 Mar 2020,L3737687,S65327371,,1
703,5997,species,Short-billed Dowitcher,Limnodromus griseus,1,Dundalk Bay--Soldier's Point and Navvy Bank Walk,IE-L,24 Oct 2019,L7596055,S60891691,,1
706,5399,species,Spotted Crake,Porzana porzana,1,Station de Lagunage de Rochefort--Bassin LPO (B),FR-NAQ,07 Sep 2019,L7526973,S117393861,,1
707,26315,species,Red-billed Leiothrix,Leiothrix lutea,5,Les Sentiers du Roy et Rue du Moulin,FR-NAQ,24 Aug 2019,L7008799,S82303809,N,1
708,5411,species,Common Gallinule,Gallinula galeata,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,24 Jul 2019,L1440758,S58593389,,1
709,6397,species,Bonaparte's Gull,Chroicocephalus philadelphia,3,Pointe à John (quai & base de plein air),CA-QC,23 Jul 2019,L1022951,S58593325,,1
710,33849,species,Chestnut-sided Warbler,Setophaga pensylvanica,4,Pointe de l'Islet (incluant quai),CA-QC,22 Jul 2019,L3717492,S58405764,,1
711,32817,species,Fox Sparrow,Passerella iliaca,1,Parc du Petit-Bois,CA-QC,21 Jul 2019,L2965785,S58354701,,1
712,32048,species,Purple Finch,Haemorhous purpureus,3,Parc du Petit-Bois,CA-QC,21 Jul 2019,L2965785,S58354701,,1
713,27054,species,Winter Wren,Troglodytes hiemalis,1,Parc du Petit-Bois,CA-QC,21 Jul 2019,L2965785,S58354701,,1
714,33695,species,Tennessee Warbler,Leiothlypis peregrina,6,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
715,33028,species,Lincoln's Sparrow,Melospiza lincolnii,1,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
716,32316,species,Pine Siskin,Spinus pinus,4,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
717,31806,species,Evening Grosbeak,Coccothraustes vespertinus,2,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
718,8161,species,Sharp-shinned Hawk,Accipiter striatus,1,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
719,21875,species,Boreal Chickadee,Poecile hudsonicus,1,PN Forillon--Penouille,CA-QC,19 Jul 2019,L956494,S58303393,,1
720,11647,species,Pileated Woodpecker,Dryocopus pileatus,1,PN Forillon--Penouille,CA-QC,19 Jul 2019,L956494,S58303393,,1
721,330,species,Canada Goose,Branta canadensis,10,PN Forillon--Penouille,CA-QC,19 Jul 2019,L956494,S58303393,,1
722,33853,species,Blackpoll Warbler,Setophaga striata,1,PN Forillon--L'Anse-aux-Amérindiens,CA-QC,18 Jul 2019,L2343545,S58303318,,1
723,31945,species,Pine Grosbeak,Pinicola enucleator,2,PN Forillon--L'Anse-aux-Amérindiens,CA-QC,18 Jul 2019,L2343545,S58303318,,1
724,6092,species,Greater Yellowlegs,Tringa melanoleuca,1,PN Forillon--L'Anse-aux-Amérindiens,CA-QC,18 Jul 2019,L2343545,S58303318,,1
725,712,species,Black Scoter,Melanitta americana,20,"Halte municipale, Barachois",CA-QC,17 Jul 2019,L6057131,S58269502,,1
726,11016,species,Yellow-bellied Sapsucker,Sphyrapicus varius,4,La rivière emerode,CA-QC,17 Jul 2019,L9660000,S58269460,,1
727,33676,species,Northern Waterthrush,Parkesia noveboracensis,1,PN Forillon--Penouille,CA-QC,17 Jul 2019,L956494,S58269555,,1
728,1251,species,Ruffed Grouse,Bonasa umbellus,3,PN Forillon--Penouille,CA-QC,17 Jul 2019,L956494,S58269555,,1
729,32263,species,White-winged Crossbill,Loxia leucoptera,3,PN de l'Île-Bonaventure-et-du-Rocher-Percé,CA-QC,16 Jul 2019,L295795,S58269388,,1
730,28072,species,Swainson's Thrush,Catharus ustulatus,1,PN de l'Île-Bonaventure-et-du-Rocher-Percé,CA-QC,16 Jul 2019,L295795,S58269388,,1
731,26599,species,Golden-crowned Kinglet,Regulus satrapa,2,PN de l'Île-Bonaventure-et-du-Rocher-Percé,CA-QC,16 Jul 2019,L295795,S58269388,,1
732,33729,species,Mourning Warbler,Geothlypis philadelphia,1,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
733,10202,species,Belted Kingfisher,Megaceryle alcyon,2,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
734,8383,species,Broad-winged Hawk,Buteo platypterus,1,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
735,5777,species,Semipalmated Plover,Charadrius semipalmatus,1,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
736,5770,species,Killdeer,Charadrius vociferus,15,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
737,33874,species,Yellow-rumped Warbler,Setophaga coronata,2,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
738,33804,species,Bay-breasted Warbler,Setophaga castanea,1,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
739,33781,species,Cape May Warbler,Setophaga tigrina,3,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
740,32842,species,Dark-eyed Junco,Junco hyemalis,1,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
741,26688,species,Red-breasted Nuthatch,Sitta canadensis,1,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
742,34054,species,Canada Warbler,Cardellina canadensis,2,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
743,28061,species,Veery,Catharus fuscescens,1,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
744,26595,species,Ruby-crowned Kinglet,Corthylio calendula,1,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
745,19044,species,Philadelphia Vireo,Vireo philadelphicus,2,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
746,33805,species,Blackburnian Warbler,Setophaga fusca,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
747,33800,species,Magnolia Warbler,Setophaga magnolia,4,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
748,33784,species,Northern Parula,Setophaga americana,3,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
749,33669,species,Ovenbird,Seiurus aurocapilla,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
750,32919,species,White-throated Sparrow,Zonotrichia albicollis,3,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
751,19027,species,Blue-headed Vireo,Vireo solitarius,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
752,16796,species,Least Flycatcher,Empidonax minimus,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
753,11314,species,Hairy Woodpecker,Dryobates villosus,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
754,6472,species,American Herring Gull,Larus smithsonianus,100,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
755,33033,species,Swamp Sparrow,Melospiza georgiana,1,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
756,11913,species,American Kestrel,Falco sparverius,1,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
757,6162,species,Least Sandpiper,Calidris minutilla,2,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
758,550,species,American Black Duck,Anas rubripes,1,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
759,257,species,Snow Goose,Anser caerulescens,4,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
760,33928,species,Black-throated Green Warbler,Setophaga virens,1,Parc des Chutes (cté Rivière-du-Loup),CA-QC,13 Jul 2019,L2218623,S58164659,,1
761,33856,species,Black-throated Blue Warbler,Setophaga caerulescens,2,Parc des Chutes (cté Rivière-du-Loup),CA-QC,13 Jul 2019,L2218623,S58164659,,1
762,4747,species,Ruby-throated Hummingbird,Archilochus colubris,1,Parc des Chutes (cté Rivière-du-Loup),CA-QC,13 Jul 2019,L2218623,S58164690,,1
763,33749,species,Common Yellowthroat,Geothlypis trichas,4,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
764,33286,species,Bobolink,Dolichonyx oryzivorus,5,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
765,32962,species,Savannah Sparrow,Passerculus sandwichensis,3,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
766,27881,species,Eastern Bluebird,Sialia sialis,2,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
767,24051,species,Cliff Swallow,Petrochelidon pyrrhonota,70,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
768,23834,species,Tree Swallow,Tachycineta bicolor,10,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
769,21066,species,Blue Jay,Cyanocitta cristata,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
770,17302,species,Eastern Kingbird,Tyrannus tyrannus,5,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
771,16840,species,Eastern Phoebe,Sayornis phoebe,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
772,11287,species,Downy Woodpecker,Dryobates pubescens,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
773,8228,species,Northern Harrier,Circus hudsonius,2,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
774,7473,species,American Bittern,Botaurus lentiginosus,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
775,729,species,Hooded Merganser,Lophodytes cucullatus,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
776,34224,species,Northern Cardinal,Cardinalis cardinalis,1,Plaines d'Abraham,CA-QC,12 Jul 2019,L663123,S58123068,,1
777,27758,species,Gray Catbird,Dumetella carolinensis,1,Plaines d'Abraham,CA-QC,12 Jul 2019,L663123,S58123068,,1
778,6083,species,Lesser Yellowlegs,Tringa flavipes,1,Parc de la Pointe-aux-Lièvres,CA-QC,12 Jul 2019,L3685788,S58129824,,1
779,7543,species,Tricolored Heron,Egretta tricolor,1,RNF du Cap-Tourmente--Marais des Graves,CA-QC,12 Jul 2019,L1912330,S58129780,,1
780,33685,species,Black-and-white Warbler,Mniotilta varia,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129619,,1
781,33807,species,Yellow Warbler,Setophaga petechia,6,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
782,33779,species,American Redstart,Setophaga ruticilla,3,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
783,32995,species,Song Sparrow,Melospiza melodia,4,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
784,32338,species,American Goldfinch,Spinus tristis,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
785,29618,species,Cedar Waxwing,Bombycilla cedrorum,4,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
786,26640,species,White-breasted Nuthatch,Sitta carolinensis,2,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
787,23876,species,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
788,21841,species,Black-capped Chickadee,Poecile atricapillus,4,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
789,19067,species,Red-eyed Vireo,Vireo olivaceus,8,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
790,11785,species,Northern Flicker,Colaptes auratus,3,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
791,8271,species,Bald Eagle,Haliaeetus leucocephalus,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
792,7720,species,Turkey Vulture,Cathartes aura,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
793,7658,species,Great Blue Heron,Ardea herodias,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
794,7342,species,Double-crested Cormorant,Nannopterum auritum,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
795,6776,species,Pied-billed Grebe,Podilymbus podiceps,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
796,441,species,Wood Duck,Aix sponsa,10,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
797,33576,species,Common Grackle,Quiscalus quiscula,4,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
798,33500,species,Red-winged Blackbird,Agelaius phoeniceus,10,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
799,32708,species,Chipping Sparrow,Spizella passerina,3,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
800,28313,species,American Robin,Turdus migratorius,5,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
801,21333,species,American Crow,Corvus brachyrhynchos,3,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
802,3842,species,Chimney Swift,Chaetura pelagica,10,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
803,2373,species,Mourning Dove,Zenaida macroura,1,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
804,32034,species,House Finch,Haemorhous mexicanus,2,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58093112,N,1
805,11669,species,Black Woodpecker,Dryocopus martius,4,Chizé (ville),FR-NAQ,18 May 2019,L1165576,S56481206,,1
806,2924,species,Little Bustard,Tetrax tetrax,6,Chizé (ville),FR-NAQ,18 May 2019,L1165576,S56481206,,1
808,1859,species,Laurel Pigeon,Columba junoniae,1,Mirador de la Grimona,ES-CN,01 Mar 2019,L10230676,S53259075,,1
809,31694,species,Tenerife Blue Chaffinch,Fringilla teydea,1,PN Teide--El Portillo (Centro de Visitantes),ES-CN,26 Feb 2019,L8174261,S53165443,,1
810,1719,species,Barbary Partridge,Alectoris barbara,2,San juan,ES-CN,26 Feb 2019,L8702133,S53165508,N,1
811,31560,species,Berthelot's Pipit,Anthus berthelotii,2,PR Anaga--Pico del Inglés,ES-CN,25 Feb 2019,L1030621,S53127773,,1
812,1857,species,Bolle's Pigeon,Columba bollii,3,PR Anaga--Pico del Inglés,ES-CN,25 Feb 2019,L1030621,S53127773,,1
813,31682,species,Canary Islands Chaffinch,Fringilla canariensis,3,PR Anaga--Pico del Inglés,ES-CN,24 Feb 2019,L1030621,S53101743,,1
814,24617,species,Canary Islands Chiffchaff,Phylloscopus canariensis,7,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,,1
815,21900,species,African Blue Tit,Cyanistes teneriffae,5,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,,1
816,4043,species,Plain Swift,Apus unicolor,10,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,,1
817,1999,species,African Collared-Dove,Streptopelia roseogrisea,3,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,N,1
818,24598,species,Dusky Warbler,Phylloscopus fuscatus,1,Île d'Ouessant/Enez Eusa (veuillez envisager d'utiliser un emplacement plus spécifique),FR-BRE,01 Nov 2018,L942565,S53572534,,1
819,31535,species,Blyth's Pipit,Anthus godlewskii,1,Ouessant--Porz Doun,FR-BRE,29 Oct 2018,L3224623,S117286745,,1
820,367,species,Black Swan,Cygnus atratus,4,Ile de Ré--Grand Vasais,FR-NAQ,07 Aug 2018,L7496171,S117031658,N,1
821,31279,species,Spanish Sparrow,Passer hispaniolensis,30,Doñana Dehesa Boyal de Pilas,ES-AN,15 Jul 2018,L5120848,S47225753,,1
822,30583,species,Black-headed Weaver,Ploceus melanocephalus,1,Dehesa de las Hermosillas--Charcas sur,ES-AN,13 Jul 2018,L4788300,S47225759,N,1
823,5437,species,Red-knobbed Coot,Fulica cristata,20,Cañada de los Pájaros (Please do not report captive birds).,ES-AN,12 Jul 2018,L5288665,S47525212,,1
824,5457,species,Allen's Gallinule,Porphyrio alleni,1,Fuente de Piedra--Centro de Visitantes,ES-AN,08 Jul 2018,L918625,S47599729,,1
825,29381,species,Rufous-tailed Rock-Thrush,Monticola saxatilis,1,Fuente de Piedra--Centro de Visitantes,ES-AN,08 Jul 2018,L918625,S47071123,,1
826,1817,species,Rock Pigeon,Columba livia,40,Fuente de Piedra--Centro de Visitantes,ES-AN,08 Jul 2018,L918625,S47071123,,1
827,21166,species,Iberian Magpie,Cyanopica cooki,1,Laguna de San Lázaro,ES-AN,08 Jul 2018,L3642051,S47620629,,1
828,29583,species,Black Wheatear,Oenanthe leucura,2,Frigiliana--Río Higuerón,ES-AN,06 Jul 2018,L4805580,S47042747,,1
829,632,species,Marbled Duck,Marmaronetta angustirostris,1,Punta Entinas ParNat--Salinas Viejas,ES-AN,04 Jul 2018,L1121994,S47001894,,1
830,11877,species,Lesser Kestrel,Falco naumanni,1,Frigiliana--Río Higuerón,ES-AN,29 Jun 2018,L4805580,S46944379,,1
831,758,species,White-headed Duck,Oxyura leucocephala,6,Desembocadura del Guadalhorce--Área General,ES-AN,29 Jun 2018,L977607,S46942194,,1
832,32416,species,Black-headed Bunting,Emberiza melanocephala,1,Ile de Ré--le Chiron,FR-NAQ,25 May 2018,L7517353,S46394441,,1
833,497,species,American Wigeon,Mareca americana,1,RNN de la Baie de l'Aiguillon (RNN130)--La Prée Mizotière,FR-PDL,25 Feb 2018,L4923662,S117025088,,1
834,31206,species,Alpine Accentor,Prunella collaris,2,Lourdes (ville),FR-OCC,15 Feb 2018,L2977285,S46672540,,1
835,26631,species,Wallcreeper,Tichodroma muraria,1,Esnandes (ville),FR-NAQ,28 Dec 2017,L6191566,S117211862,,1
836,20881,species,Great Gray Shrike,Lanius excubitor,1,Bois Souchot,FR-NAQ,08 Dec 2017,L7524478,S117211868,,1
837,20817,species,Isabelline Shrike,Lanius isabellinus,1,Chemin des Aisés,FR-PDL,12 Nov 2017,L4923740,S117036443,,1
