Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
368,2795,species,Pied Imperial-Pigeon,Ducula bicolor,13,Singapore Botanic Gardens,SG-,21 May 2024,L952084,S176072006,,1
369,8261,species,Brahminy Kite,Haliastur indus,1,Fort Canning Park,SG-,20 May 2024,L922737,S175851229,,1
370,10637,species,Lineated Barbet,Psilopogon lineatus,1,Sentosa Island: Nature Park area,SG-,19 May 2024,L1465856,S175541918,N,1
371,10254,species,Dollarbird,Eurystomus orientalis,5,Sentosa Island: Nature Park area,SG-,19 May 2024,L1465856,S175541918,,1
372,1539,species,Indian Peafowl,Pavo cristatus,1,Sentosa Island: Nature Park area,SG-,19 May 2024,L1465856,S175541918,P,1
373,24503,species,Red-whiskered Bulbul,Pycnonotus jocosus,5,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,N,1
374,23036,species,Yellow-bellied Prinia,Prinia flaviventris,1,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,,1
375,20054,species,Malaysian Pied-Fantail,Rhipidura javanica,6,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,,1
376,9716,species,Blue-throated Bee-eater,Merops viridis,1,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,,1
377,8280,species,White-bellied Sea-Eagle,Icthyophaga leucogaster,1,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,,1
378,4089,species,House Swift,Apus nipalensis,3,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,,1
379,3306,species,Banded Bay Cuckoo,Cacomantis sonneratii,1,Satay by the Bay,SG-,19 May 2024,L4454792,S175503154,,1
380,31480,species,Paddyfield Pipit,Anthus rufulus,4,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
381,30857,species,White-headed Munia,Lonchura maja,2,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
382,30842,species,Chestnut Munia,Lonchura atricapilla,1,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
383,12601,species,Blue-crowned Hanging-Parrot,Loriculus galgulus,5,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
384,12252,species,Red-breasted Parakeet,Psittacula alexandri,1,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,N,1
385,11122,species,Sunda Pygmy Woodpecker,Yungipicus moluccensis,1,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
386,7643,species,Medium Egret,Ardea intermedia,1,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
387,5920,species,Greater Painted-Snipe,Rostratula benghalensis,1,Marina East (Gardens by the Bay: Bay East / Marina Barrage),SG-,19 May 2024,L6668304,S175502836,,1
388,30369,species,Asian Fairy-bluebird,Irena puella,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
389,30008,species,Van Hasselt's Sunbird,Leptocoma brasiliana,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
390,29729,species,Orange-bellied Flowerpecker,Dicaeum trigonostigma,4,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
391,28749,species,White-rumped Shama,Copsychus malabaricus,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
392,25661,species,Pin-striped Tit-Babbler,Mixornis gularis,15,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
393,24439,species,Olive-winged Bulbul,Pycnonotus plumosus,11,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
394,22921,species,Common Tailorbird,Orthotomus sutorius,5,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
395,20311,species,Greater Racket-tailed Drongo,Dicrurus paradiseus,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
396,12263,species,Long-tailed Parakeet,Psittacula longicauda,4,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
397,12220,species,Blue-rumped Parrot,Psittinus cyanurus,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
398,11569,species,Banded Woodpecker,Chrysophlegma miniaceum,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
399,10622,species,Red-crowned Barbet,Psilopogon rafflesii,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
400,9826,species,Blue-eared Kingfisher,Alcedo meninting,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
401,8285,species,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
402,4147,species,Gray-rumped Treeswift,Hemiprocne longipennis,6,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
403,2125,species,Asian Emerald Dove,Chalcophaps indica,1,Ranger Station Central Catchment Nature Reserve,SG-,17 May 2024,L16514138,S175502995,,1
404,29883,species,Brown-throated Sunbird,Anthreptes malacensis,5,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
405,28732,species,Oriental Magpie-Robin,Copsychus saularis,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
406,27617,species,Common Myna,Acridotheres tristis,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
407,27488,species,Asian Glossy Starling,Aplonis panayensis,15,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
408,25379,species,Swinhoe's White-eye,Zosterops simplex,5,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
409,23944,species,Pacific Swallow,Hirundo javanica,5,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
410,22941,species,Ashy Tailorbird,Orthotomus ruficeps,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
411,22934,species,Dark-necked Tailorbird,Orthotomus atrogularis,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
412,21362,species,Large-billed Crow,Corvus macrorhynchos,3,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
413,19790,species,Common Iora,Aegithina tiphia,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
414,19418,species,Black-naped Oriole,Oriolus chinensis,5,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
415,11492,species,Common Flameback,Dinopium javanense,2,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
416,9975,species,White-throated Kingfisher,Halcyon smyrnensis,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
417,7681,species,Great-billed Heron,Ardea sumatrana,1,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
418,5495,species,White-breasted Waterhen,Amaurornis phoenicurus,2,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
420,3219,species,Asian Koel,Eudynamys scolopaceus,2,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
421,2445,species,Pink-necked Green-Pigeon,Treron vernans,3,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
422,2195,species,Zebra Dove,Geopelia striata,10,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
423,2027,species,Spotted Dove,Spilopelia chinensis,8,Gardens by the Bay,SG-,15 May 2024,L3884490,S174687393,,1
424,30179,species,Ornate Sunbird,Cinnyris ornatus,1,Merlion,SG-,15 May 2024,L8109304,S174687489,,1
425,24513,species,Yellow-vented Bulbul,Pycnonotus goiavier,2,Merlion,SG-,15 May 2024,L8109304,S174687489,,1
426,10083,species,Collared Kingfisher,Todiramphus chloris,2,Merlion,SG-,15 May 2024,L8109304,S174687489,,1
427,1586,species,Red Junglefowl,Gallus gallus,4,Merlion,SG-,15 May 2024,L8109304,S174687489,N,1
428,27636,species,Javan Myna,Acridotheres javanicus,2,Changi International Airport,SG-,14 May 2024,L1337067,S174413093,N,1
429,21297,species,House Crow,Corvus splendens,3,Changi International Airport,SG-,14 May 2024,L1337067,S174413093,N,1
430,11264,species,Lesser Spotted Woodpecker,Dryobates minor,1,"Ligne des Étrangers, Saint-Bonnet-Tronçais FR-Auvergne-Rhône-Alpes 46.64709, 2.72026",FR-ARA,10 May 2024,L31545280,S173363929,,1
431,7767,species,Egyptian Vulture,Neophron percnopterus,1,La Romanière (Eyguières),FR-PAC,07 May 2024,L14870984,S172941702,,1
432,25132,species,Spectacled Warbler,Curruca conspicillata,2,"Parc naturel régional de Camargue, Saintes-Maries-de-la-Mer FR-Provence-Alpes-Côte d'Azur 43.44403, 4.60761",FR-PAC,07 May 2024,L31426601,S172778379,,1
433,3155,species,Great Spotted Cuckoo,Clamator glandarius,2,"D 5, Cournonsec FR-Occitanie 43.53750, 3.69842",FR-OCC,17 Apr 2024,L30703806,S168993438,,1
434,378,species,Whooper Swan,Cygnus cygnus,25,Ouse Washes--Hundred Foot Pumping Station,GB-ENG,06 Apr 2024,L13123281,S167379671,,1
435,462,species,Garganey,Spatula querquedula,1,WWT Welney Wetland Centre,GB-ENG,06 Apr 2024,L1506897,S167379830,,1
436,32205,species,Redpoll,Acanthis flammea,40,Helhoughton Farmland,GB-ENG,06 Apr 2024,L29712098,S167402086,,1
437,299,species,Pink-footed Goose,Anser brachyrhynchus,1,Helhoughton Farmland,GB-ENG,06 Apr 2024,L29712098,S167402086,,1
438,8227,species,Hen Harrier,Circus cyaneus,1,Etang d'Assay,FR-CVL,11 Mar 2024,L2926163,S164444437,,1
439,11153,species,Middle Spotted Woodpecker,Dendrocoptes medius,1,Lac d'Orient--RNN de la Forêt d'Orient (RNN154)--Anse des Oiseaux,FR-GES,10 Mar 2024,L5008367,S164356857,,1
440,9194,species,Boreal Owl,Aegolius funereus,1,"Route Forestière de l'Étroit, Bois-d'Amont FR-Bourgogne-Franche-Comté 46.52774, 6.10256",FR-BFC,07 Mar 2024,L29791209,S164444678,,1
441,1266,species,Hazel Grouse,Tetrastes bonasia,1,"Parc naturel régional du Haut-Jura, Bellefontaine FR-Bourgogne-Franche-Comté 46.53721, 6.10344",FR-BFC,07 Mar 2024,L29791228,S164444790,,1
442,6005,species,Eurasian Woodcock,Scolopax rusticola,1,"647–799 Route de Chaumont, Gizeux FR-Centre-Val de Loire 47.37226, 0.18554",FR-CVL,15 Feb 2024,L29269849,S161574921,,1
443,21261,species,Northern Nutcracker,Nucifraga caryocatactes,2,Altiport de Méribel,FR-ARA,27 Jan 2024,L28962475,S159909298,,1
444,21284,species,Yellow-billed Chough,Pyrrhocorax graculus,12,La Saulire,FR-ARA,27 Jan 2024,L28962484,S159909381,,1
446,302,species,Brant,Branta bernicla,1,Ile de Sein (Enez Sun),FR-BRE,07 Jan 2024,L3217352,S158339470,,1
447,310,species,Barnacle Goose,Branta leucopsis,2,Ile de Sein (Enez Sun),FR-BRE,07 Jan 2024,L3217352,S158339527,,1
448,21274,species,Red-billed Chough,Pyrrhocorax pyrrhocorax,6,Baie de Douarnenez--pointe de Tal ar Grip,FR-BRE,06 Jan 2024,L10468568,S158322745,,1
449,6849,species,Arctic Loon,Gavia arctica,1,Baie de Douarnenez--pointe de Trefeuntec,FR-BRE,05 Jan 2024,L2682893,S158156786,,1
450,6359,species,Common Murre,Uria aalge,25,Baie de Douarnenez--pointe de Trefeuntec,FR-BRE,05 Jan 2024,L2682893,S158156786,,1
451,716,species,Long-tailed Duck,Clangula hyemalis,3,Baie de Douarnenez--pointe de Trefeuntec,FR-BRE,05 Jan 2024,L2682893,S158156786,,1
452,704,species,Velvet Scoter,Melanitta fusca,9,Baie de Douarnenez--pointe de Trefeuntec,FR-BRE,05 Jan 2024,L2682893,S158156786,,1
453,7469,species,Eurasian Bittern,Botaurus stellaris,1,Camargue--Pont des Tourradons,FR-OCC,17 Dec 2023,L3311547,S156548460,,1
454,7945,species,Greater Spotted Eagle,Clanga clanga,1,Camargue--Marais du Mas d'Agon,FR-PAC,17 Dec 2023,L10341028,S156547895,,1
455,7201,species,Black Stork,Ciconia nigra,4,Camargue--Marais du Mas d'Agon,FR-PAC,17 Dec 2023,L10341028,S156547895,,1
456,372,species,Tundra Swan,Cygnus columbianus,4,Camargue--Marais du Mas d'Agon,FR-PAC,17 Dec 2023,L10341028,S156547895,,1
457,28506,species,Ring Ouzel,Turdus torquatus,10,Forêt domaniale de Sète,FR-OCC,12 Nov 2023,L23772070,S155790222,,1
458,5658,species,Common Crane,Grus grus,9,Forêt domaniale de Sète,FR-OCC,12 Nov 2023,L23772070,S155790222,,1
459,6974,species,Leach's Storm-Petrel,Hydrobates leucorhous,1,"Île d'Hoedic, Hœdic FR-Brittany 47.34601, -2.89011",FR-BRE,04 Nov 2023,L27802239,S153695630,,1
461,6145,species,Purple Sandpiper,Calidris maritima,1,"Île d'Hoedic, Hœdic FR-Brittany 47.34154, -2.86121",FR-BRE,03 Nov 2023,L27791026,S153634783,,1
462,22052,species,Eurasian Penduline-Tit,Remiz pendulinus,2,Etang de Vic--Le Maupas,FR-OCC,28 Oct 2023,L5534243,S154017901,,1
463,7406,species,African Sacred Ibis,Threskiornis aethiopicus,8,Giardini Pubblici di Venezia,IT-34,05 Oct 2023,L1626157,S151454866,N,1
464,7303,species,Pygmy Cormorant,Microcarbo pygmaeus,1,Sirmione,IT-25,02 Oct 2023,L1370123,S151277974,,1
465,29137,species,Bluethroat,Luscinia svecica,3,Saint-Chamas--La Petite Camargue,FR-PAC,26 Sep 2023,L2599451,S150791616,,1
466,23447,species,Marsh Warbler,Acrocephalus palustris,1,Parc de Loisirs de la Falaise,FR-HDF,10 Sep 2023,L3182134,S149511148,,1
467,711,species,Common Scoter,Melanitta nigra,1,Cap Gris-Nez,FR-HDF,09 Sep 2023,L932534,S149409852,,1
468,1417,species,Gray Partridge,Perdix perdix,1,Cap Gris-Nez--Cran Poulet,FR-HDF,07 Sep 2023,L6009597,S149236329,,1
469,25070,species,Lesser Whitethroat,Curruca curruca,2,Cap Gris-Nez,FR-HDF,07 Sep 2023,L932534,S149384295,,1
470,6088,species,Spotted Redshank,Tringa erythropus,1,Les Cayrelles,FR-OCC,03 Sep 2023,L5537870,S149236280,,1
472,7163,species,Barolo Shearwater,Puffinus baroli,1,"Océan Atlantique nord (47.4311,-6.4104)",FR-BRE,18 Aug 2023,L26648597,S147833395,,1
473,6651,species,Black Tern,Chlidonias niger,1,Tombant 19,FR-BRE,17 Aug 2023,L26661329,S150134078,,1
474,6301,species,Great Skua,Stercorarius skua,1,Tombant 18,FR-BRE,17 Aug 2023,L26661320,S150134063,,1
476,6659,species,Arctic Tern,Sterna paradisaea,8,"Océan Atlantique nord (46.9957,-5.5057)",FR-BRE,15 Aug 2023,L26648657,S150134040,,1
478,6390,species,Sabine's Gull,Xema sabini,12,"Océan Atlantique nord (47.6244,-4.6775)",FR-BRE,14 Aug 2023,L26648665,S147833445,,1
479,6058,species,Red Phalarope,Phalaropus fulicarius,1,"Océan Atlantique nord FR (47.6805,-4.6056)",FR-BRE,14 Aug 2023,L26648670,S149441974,,1
480,6934,species,Wilson's Storm-Petrel,Oceanites oceanicus,1,"Océan Atlantique nord FR (47.8011,-4.5841)",FR-BRE,14 Aug 2023,L26648673,S147833453,,1
481,7126,species,Great Shearwater,Ardenna gravis,10,"Océan Atlantique nord, Plogoff FR (47.9732,-4.7072)",FR-BRE,14 Aug 2023,L26648678,S147833466,,1
482,7011,species,Northern Fulmar,Fulmarus glacialis,2,"Océan Atlantique nord, Plogoff FR (47.9732,-4.7072)",FR-BRE,14 Aug 2023,L26648678,S147833466,,1
484,7139,species,Manx Shearwater,Puffinus puffinus,1,Traversée maritime Pointe du Raz<->Ile de Sein,FR-BRE,14 Aug 2023,L12865618,S147833484,,1
485,7132,species,Sooty Shearwater,Ardenna grisea,2,Traversée maritime Pointe du Raz<->Ile de Sein,FR-BRE,14 Aug 2023,L12865618,S147833484,,1
486,6967,species,European Storm-Petrel,Hydrobates pelagicus,5,Traversée maritime Pointe du Raz<->Ile de Sein,FR-BRE,14 Aug 2023,L12865618,S147833484,,1
487,6592,species,Sooty Tern,Onychoprion fuscatus,1,Pointe de la Coubre,FR-NAQ,06 Aug 2023,L11905845,S146562662,,1
488,7751,species,Black-winged Kite,Elanus caeruleus,1,Rue la Carrère (Biron),FR-NAQ,28 Jul 2023,L962050,S145839231,,1
489,1702,species,Common Quail,Coturnix coturnix,1,"Parc naturel régional de Camargue, Arles FR-Provence-Alpes-Côte d'Azur 43.45484, 4.72269",FR-PAC,10 Jun 2023,L25086381,S141113063,,1
490,23429,species,Moustached Warbler,Acrocephalus melanopogon,1,Camargue--Marais du Mas d'Agon,FR-PAC,29 May 2023,L10341028,S140824785,,1
491,22612,species,Bearded Reedling,Panurus biarmicus,1,Camargue--Marais du Mas d'Agon,FR-PAC,29 May 2023,L10341028,S140824785,,1
492,5463,species,Western Swamphen,Porphyrio porphyrio,2,Camargue--Marais du Mas d'Agon,FR-PAC,29 May 2023,L10341028,S140824785,,1
493,31358,species,Rock Sparrow,Petronia petronia,5,Saint-Pons-de-Mauchiens (ville),FR-OCC,28 May 2023,L2240178,S139667129,,1
494,7898,species,Short-toed Snake-Eagle,Circaetus gallicus,1,Saint-Pons-de-Mauchiens (ville),FR-OCC,28 May 2023,L2240178,S139667129,,1
495,20814,species,Red-backed Shrike,Lanius collurio,1,"34700, Le Puech FR-Occitanie (43.6699,3.3442)",FR-OCC,27 May 2023,L24754577,S139666945,,1
496,7977,species,Bonelli's Eagle,Aquila fasciata,1,Cirque de Mourèze,FR-OCC,27 May 2023,L4097982,S139666715,,1
498,29403,species,European Stonechat,Saxicola rubicola,1,"Rue St-Jacques, Saint-Bonnet-Tronçais FR-Auvergne-Rhône-Alpes 46.68036, 2.67736",FR-ARA,19 May 2023,L24461011,S138335777,,1
499,31815,species,Hawfinch,Coccothraustes coccothraustes,1,"Forêt Domaniale de Tronçais, Meaulne-Vitray FR-Auvergne-Rhône-Alpes 46.63303, 2.70544",FR-ARA,19 May 2023,L24460345,S138332259,,1
500,11540,species,Gray-headed Woodpecker,Picus canus,1,"Forêt Domaniale de Tronçais, Meaulne-Vitray FR-Auvergne-Rhône-Alpes 46.63303, 2.70544",FR-ARA,19 May 2023,L24460345,S138332259,,1
501,7621,species,Squacco Heron,Ardeola ralloides,1,Les Gravières de Puy Sainte Réparade,FR-PAC,15 May 2023,L24251162,S137811467,,1
502,758,species,White-headed Duck,Oxyura leucocephala,1,Les Gravières de Puy Sainte Réparade,FR-PAC,15 May 2023,L24251162,S137811467,,1
503,7119,species,Cory's Shearwater,Calonectris borealis,1,Cap Béar,FR-OCC,14 May 2023,L3979017,S137762129,,1
504,6347,species,Razorbill,Alca torda,2,Cap Béar,FR-OCC,14 May 2023,L3979017,S137762129,,1
505,7143,species,Balearic Shearwater,Puffinus mauretanicus,2,"Parc Naturel Marin du Golfe du Lion, Collioure FR (42.5286,3.0925)",FR-OCC,13 May 2023,L24279536,S137375497,,1
507,6382,species,Little Gull,Hydrocoloeus minutus,4,"Parc Naturel Marin du Golfe du Lion, Collioure FR (42.5286,3.0925)",FR-OCC,13 May 2023,L24279536,S137375497,,1
508,20880,species,Iberian Gray Shrike,Lanius meridionalis,1,RNN des Coussouls de Crau (RNN152)--Peau de Meau,FR-PAC,08 May 2023,L933031,S136726118,,1
509,5694,species,Eurasian Thick-knee,Burhinus oedicnemus,4,RNN des Coussouls de Crau (RNN152)--Peau de Meau,FR-PAC,08 May 2023,L933031,S136726118,,1
510,2822,species,Pin-tailed Sandgrouse,Pterocles alchata,2,RNN des Coussouls de Crau (RNN152)--Peau de Meau,FR-PAC,08 May 2023,L933031,S136726118,,1
511,11565,species,Iberian Green Woodpecker,Picus sharpei,2,"Dosse Petit, Le Barcarès FR-Occitanie 42.81753, 3.03254",FR-OCC,07 May 2023,L24107647,S136454409,,1
512,22427,species,Thekla's Lark,Galerida theklae,2,Mas Peixot (Mas Paxot),FR-OCC,07 May 2023,L4543931,S136433894,,1
513,25096,species,Western Orphean Warbler,Curruca hortensis,2,"66600, Vingrau FR-Occitanie 42.88007, 2.79173",FR-OCC,07 May 2023,L24098523,S136725790,,1
514,32429,species,Rock Bunting,Emberiza cia,4,Col de Jou,FR-OCC,06 May 2023,L3949630,S136241174,,1
515,7952,species,Booted Eagle,Hieraaetus pennatus,1,Tour de Goa,FR-OCC,05 May 2023,L24062669,S136222797,,1
516,7852,species,Eurasian Griffon,Gyps fulvus,1,Tour de Goa,FR-OCC,05 May 2023,L24062669,S136222797,,1
517,7835,species,Cinereous Vulture,Aegypius monachus,2,Tour de Goa,FR-OCC,05 May 2023,L24062669,S136222797,,1
518,3586,species,Eurasian Nightjar,Caprimulgus europaeus,1,"66260, Coustouges FR-Occitanie 42.36235, 2.64251",FR-OCC,04 May 2023,L24042923,S136115584,,1
519,7810,species,European Honey-buzzard,Pernis apivorus,50,Forêt domaniale de Sète,FR-OCC,01 May 2023,L23772070,S135659547,,1
520,23422,species,Melodious Warbler,Hippolais polyglotta,1,Plage des Aresquiers,FR-OCC,24 Apr 2023,L11193620,S134851495,,1
521,6609,species,Little Tern,Sternula albifrons,3,Plage des Aresquiers,FR-OCC,24 Apr 2023,L11193620,S134851495,,1
522,6066,species,Green Sandpiper,Tringa ochropus,1,Plage des Aresquiés,FR-OCC,24 Apr 2023,L3163837,S134851523,,1
523,6282,species,Collared Pratincole,Glareola pratincola,1,Salins de Villeroy,FR-OCC,23 Apr 2023,L22653147,S134755128,,1
524,32467,species,Ortolan Bunting,Emberiza hortulana,1,Forêt des Pierres Blanches,FR-OCC,23 Apr 2023,L23711313,S134714659,,1
525,19411,species,Eurasian Golden Oriole,Oriolus oriolus,1,Forêt des Pierres Blanches,FR-OCC,23 Apr 2023,L23711313,S134714659,,1
526,23577,species,Common Grasshopper Warbler,Locustella naevia,1,La Gatoune,FR-OCC,23 Apr 2023,L23016381,S134683426,,1
527,4022,species,Alpine Swift,Tachymarptis melba,3,Forêt des Pierres Blanches,FR-OCC,22 Apr 2023,L23711313,S134583753,,1
528,24631,species,Iberian Chiffchaff,Phylloscopus ibericus,1,Forêt des Pierres Blanches,FR-OCC,22 Apr 2023,L23711313,S134570127,,1
529,24561,species,Western Bonelli's Warbler,Phylloscopus bonelli,3,Forêt des Pierres Blanches,FR-OCC,22 Apr 2023,L23711313,S134570127,,1
530,7382,species,Glossy Ibis,Plegadis falcinellus,1,Salins de Villeroy (Sète),FR-OCC,21 Apr 2023,L15931111,S134520860,,1
531,6674,species,Common Tern,Sterna hirundo,50,Salins de Villeroy (Sète),FR-OCC,21 Apr 2023,L15931111,S134520860,,1
532,6646,species,Whiskered Tern,Chlidonias hybrida,2,Salins de Villeroy (Sète),FR-OCC,21 Apr 2023,L15931111,S134520860,,1
533,5720,species,Pied Avocet,Recurvirostra avosetta,8,Salins de Villeroy (Sète),FR-OCC,21 Apr 2023,L15931111,S134520860,,1
534,24578,species,Pallas's Leaf Warbler,Phylloscopus proregulus,1,Forêt des Pierres Blanches,FR-OCC,21 Apr 2023,L23711313,S134450537,,1
535,31329,species,Eurasian Tree Sparrow,Passer montanus,1,La Gatoune,FR-OCC,20 Apr 2023,L23016381,S134342467,,1
536,25121,species,Western Subalpine Warbler,Curruca iberiae,1,La Gatoune,FR-OCC,20 Apr 2023,L23016381,S134342467,,1
537,8249,species,Black Kite,Milvus migrans,1,Gare de Salon,FR-PAC,19 Apr 2023,L23030509,S134380120,,1
538,405,species,Egyptian Goose,Alopochen aegyptiaca,1,Bruxelles - Parc de Bruxelles/Warandepark,BE-BRU,15 Apr 2023,L1228173,S133789192,N,1
539,4103,species,White-throated Swift,Aeronautes saxatalis,5,Flagstaff Amphitheater,US-CO,10 Apr 2023,L4012610,S133341493,,1
540,9032,species,Burrowing Owl,Athene cunicularia,1,"N 95th St, Longmont US-CO 40.08012, -105.13123",US-CO,10 Apr 2023,L23517085,S133341490,,1
541,33285,species,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,1,East Boulder Trail--Teller Lakes,US-CO,10 Apr 2023,L233562,S133341488,,1
542,33574,species,Brewer's Blackbird,Euphagus cyanocephalus,4,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,US-CO,10 Apr 2023,L342269,S133341484,,1
543,8183,species,Cooper's Hawk,Astur cooperii,1,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,US-CO,10 Apr 2023,L342269,S133341484,,1
544,6067,species,Solitary Sandpiper,Tringa solitaria,1,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,US-CO,10 Apr 2023,L342269,S133341484,,1
545,32338,species,American Goldfinch,Spinus tristis,3,"385 Kohl St, Broomfield US-CO (39.9211,-105.0839)",US-CO,09 Apr 2023,L23418113,S133260936,,1
546,31605,species,American Pipit,Anthus rubescens,6,Rocky Mountain Arsenal NWR,US-CO,08 Apr 2023,L167924,S133140330,,1
547,27088,species,Marsh Wren,Cistothorus palustris,1,Rocky Mountain Arsenal NWR,US-CO,08 Apr 2023,L167924,S133140330,,1
548,8408,species,Swainson's Hawk,Buteo swainsoni,1,Rocky Mountain Arsenal NWR,US-CO,08 Apr 2023,L167924,S133140330,,1
549,669,species,Greater Scaup,Aythya marila,2,Brunner Reservoir & Broomfield Community Park,US-CO,07 Apr 2023,L618346,S133005085,,1
550,33576,species,Common Grackle,Quiscalus quiscula,3,Stearns Lake,US-CO,07 Apr 2023,L382087,S133011640,,1
551,33556,species,Brown-headed Cowbird,Molothrus ater,1,Stearns Lake,US-CO,07 Apr 2023,L382087,S133011640,,1
552,6042,species,Wilson's Snipe,Gallinago delicata,2,Stearns Lake,US-CO,07 Apr 2023,L382087,S133011640,,1
553,468,species,Blue-winged Teal,Spatula discors,2,Stearns Lake,US-CO,07 Apr 2023,L382087,S133011640,,1
554,20953,species,Canada Jay,Perisoreus canadensis,3,Rocky Mountain NP--Nymph Lake area,US-CO,07 Apr 2023,L9743163,S133012400,,1
555,6787,species,Horned Grebe,Podiceps auritus,3,Plaster Reservoir,US-CO,06 Apr 2023,L473873,S167882591,,1
556,641,species,Canvasback,Aythya valisineria,2,Plaster Reservoir,US-CO,06 Apr 2023,L473873,S167882591,,1
557,5961,species,Long-billed Curlew,Numenius americanus,2,Pawnee NG Bird Tour--Stops 1-4 and Murphy's Pasture,US-CO,06 Apr 2023,L934951,S132910588,,1
558,26942,species,Northern House Wren,Troglodytes aedon,1,"385 Kohl St, Broomfield US-CO (39.9211,-105.0839)",US-CO,06 Apr 2023,L23418113,S133011841,,1
559,26901,species,Rock Wren,Salpinctes obsoletus,1,"385 Kohl St, Broomfield US-CO (39.9211,-105.0839)",US-CO,06 Apr 2023,L23418113,S133011841,,1
560,8432,species,Rough-legged Hawk,Buteo lagopus,2,High Creek Fen Preserve,US-CO,05 Apr 2023,L2273824,S132911390,,1
561,21045,species,Pinyon Jay,Gymnorhinus cyanocephalus,4,"Pike and San Isabel National Forests, Buena Vista US-CO 38.82674, -106.04982",US-CO,05 Apr 2023,L23429586,S132911411,,1
563,25018,species,Bushtit,Psaltriparus minimus,6,Poncha Springs (town),US-CO,05 Apr 2023,L1133761,S132911438,,1
564,11287,species,Downy Woodpecker,Dryobates pubescens,1,Poncha Springs (town),US-CO,05 Apr 2023,L1133761,S132911438,,1
