Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
760,33972,species,Tennessee Warbler,Leiothlypis peregrina,6,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
761,33310,species,Lincoln's Sparrow,Melospiza lincolnii,1,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
762,32595,species,Pine Siskin,Spinus pinus,4,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
763,32085,species,Evening Grosbeak,Hesperiphona vespertina,2,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
764,8256,species,Sharp-shinned Hawk,Accipiter striatus,1,Parc du Petit-Bois,CA-QC,20 Jul 2019,L2965785,S58329514,,1
765,22099,species,Boreal Chickadee,Poecile hudsonicus,1,PN Forillon--Penouille,CA-QC,19 Jul 2019,L956494,S58303393,,1
766,11762,species,Pileated Woodpecker,Dryocopus pileatus,1,PN Forillon--Penouille,CA-QC,19 Jul 2019,L956494,S58303393,,1
767,342,species,Canada Goose,Branta canadensis,10,PN Forillon--Penouille,CA-QC,19 Jul 2019,L956494,S58303393,,1
768,34138,species,Blackpoll Warbler,Setophaga striata,1,PN Forillon--L'Anse-aux-Amérindiens,CA-QC,18 Jul 2019,L2343545,S58303318,,1
769,32221,species,Pine Grosbeak,Pinicola enucleator,2,PN Forillon--L'Anse-aux-Amérindiens,CA-QC,18 Jul 2019,L2343545,S58303318,,1
770,6154,species,Greater Yellowlegs,Tringa melanoleuca,1,PN Forillon--L'Anse-aux-Amérindiens,CA-QC,18 Jul 2019,L2343545,S58303318,,1
771,737,species,Black Scoter,Melanitta americana,20,"Halte municipale, Barachois",CA-QC,17 Jul 2019,L6057131,S58269502,,1
772,11126,species,Yellow-bellied Sapsucker,Sphyrapicus varius,4,La rivière emerode,CA-QC,17 Jul 2019,L9660000,S58269460,,1
773,33953,species,Northern Waterthrush,Parkesia noveboracensis,1,PN Forillon--Penouille,CA-QC,17 Jul 2019,L956494,S58269555,,1
774,1283,species,Ruffed Grouse,Bonasa umbellus,3,PN Forillon--Penouille,CA-QC,17 Jul 2019,L956494,S58269555,,1
775,32542,species,White-winged Crossbill,Loxia leucoptera,3,PN de l'Île-Bonaventure-et-du-Rocher-Percé,CA-QC,16 Jul 2019,L295795,S58269388,,1
776,28324,species,Swainson's Thrush,Catharus ustulatus,1,PN de l'Île-Bonaventure-et-du-Rocher-Percé,CA-QC,16 Jul 2019,L295795,S58269388,,1
777,26848,species,Golden-crowned Kinglet,Regulus satrapa,2,PN de l'Île-Bonaventure-et-du-Rocher-Percé,CA-QC,16 Jul 2019,L295795,S58269388,,1
778,34006,species,Mourning Warbler,Geothlypis philadelphia,1,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
779,10306,species,Belted Kingfisher,Megaceryle alcyon,2,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
780,8479,species,Broad-winged Hawk,Buteo platypterus,1,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
781,5834,species,Semipalmated Plover,Charadrius semipalmatus,1,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
782,5827,species,Killdeer,Charadrius vociferus,15,"Station d'épuration, Bonaventure",CA-QC,15 Jul 2019,L9143571,S58213286,,1
783,34159,species,Yellow-rumped Warbler,Setophaga coronata,2,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
784,34083,species,Bay-breasted Warbler,Setophaga castanea,1,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
785,34060,species,Cape May Warbler,Setophaga tigrina,3,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
786,33124,species,Dark-eyed Junco,Junco hyemalis,1,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
787,26937,species,Red-breasted Nuthatch,Sitta canadensis,1,Cime Aventures,CA-QC,14 Jul 2019,L9644046,S58191752,,1
788,34344,species,Canada Warbler,Cardellina canadensis,2,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
789,28313,species,Veery,Catharus fuscescens,1,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
790,26844,species,Ruby-crowned Kinglet,Corthylio calendula,1,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
791,19244,species,Philadelphia Vireo,Vireo philadelphicus,2,Pont de Madison,CA-QC,14 Jul 2019,L9644091,S58191874,,1
792,6011,species,Hudsonian Whimbrel,Numenius hudsonicus,8,Halte Flavie-Drapeau,CA-QC,14 Jul 2019,L4966692,S58191966,,1
793,34084,species,Blackburnian Warbler,Setophaga fusca,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
794,34079,species,Magnolia Warbler,Setophaga magnolia,4,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
795,34063,species,Northern Parula,Setophaga americana,3,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
796,33946,species,Ovenbird,Seiurus aurocapilla,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
797,33201,species,White-throated Sparrow,Zonotrichia albicollis,3,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
798,19226,species,Blue-headed Vireo,Vireo solitarius,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
799,16963,species,Least Flycatcher,Empidonax minimus,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
800,11427,species,Hairy Woodpecker,Leuconotopicus villosus,1,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
801,6539,species,American Herring Gull,Larus smithsonianus,100,PN du Bic (SVP choisir des endroits plus précis),CA-QC,13 Jul 2019,L327992,S58164435,,1
802,33315,species,Swamp Sparrow,Melospiza georgiana,1,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
803,12028,species,American Kestrel,Falco sparverius,1,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
804,6226,species,Least Sandpiper,Calidris minutilla,2,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
805,571,species,American Black Duck,Anas rubripes,1,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
806,267,species,Snow Goose,Anser caerulescens,4,Port de Cacouna,CA-QC,13 Jul 2019,L3026681,S58164588,,1
807,34218,species,Black-throated Green Warbler,Setophaga virens,1,Parc des Chutes (cté Rivière-du-Loup),CA-QC,13 Jul 2019,L2218623,S58164659,,1
808,34141,species,Black-throated Blue Warbler,Setophaga caerulescens,2,Parc des Chutes (cté Rivière-du-Loup),CA-QC,13 Jul 2019,L2218623,S58164659,,1
809,4802,species,Ruby-throated Hummingbird,Archilochus colubris,1,Parc des Chutes (cté Rivière-du-Loup),CA-QC,13 Jul 2019,L2218623,S58164690,,1
810,34028,species,Common Yellowthroat,Geothlypis trichas,4,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
811,33564,species,Bobolink,Dolichonyx oryzivorus,5,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
812,33244,species,Savannah Sparrow,Passerculus sandwichensis,3,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
813,28126,species,Eastern Bluebird,Sialia sialis,2,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
814,24281,species,Cliff Swallow,Petrochelidon pyrrhonota,70,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
815,24064,species,Tree Swallow,Tachycineta bicolor,10,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
816,21294,species,Blue Jay,Cyanocitta cristata,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
817,17472,species,Eastern Kingbird,Tyrannus tyrannus,5,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
818,17007,species,Eastern Phoebe,Sayornis phoebe,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
819,11400,species,Downy Woodpecker,Dryobates pubescens,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
820,8324,species,Northern Harrier,Circus hudsonius,2,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
821,7560,species,American Bittern,Botaurus lentiginosus,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
822,754,species,Hooded Merganser,Lophodytes cucullatus,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129600,,1
823,34515,species,Northern Cardinal,Cardinalis cardinalis,1,Plaines d'Abraham,CA-QC,12 Jul 2019,L663123,S58123068,,1
824,28000,species,Gray Catbird,Dumetella carolinensis,1,Plaines d'Abraham,CA-QC,12 Jul 2019,L663123,S58123068,,1
825,6145,species,Lesser Yellowlegs,Tringa flavipes,1,Parc de la Pointe-aux-Lièvres,CA-QC,12 Jul 2019,L3685788,S58129824,,1
826,7630,species,Tricolored Heron,Egretta tricolor,1,RNF du Cap-Tourmente--Marais des Graves,CA-QC,12 Jul 2019,L1912330,S58129780,,1
827,33962,species,Black-and-white Warbler,Mniotilta varia,1,RNF du Cap-Tourmente--secteur La Petite Ferme,CA-QC,12 Jul 2019,L1440758,S58129619,,1
828,34087,species,Northern Yellow Warbler,Setophaga aestiva,6,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
829,34058,species,American Redstart,Setophaga ruticilla,3,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
830,33277,species,Song Sparrow,Melospiza melodia,4,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
831,32617,species,American Goldfinch,Spinus tristis,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
832,29888,species,Cedar Waxwing,Bombycilla cedrorum,4,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
833,26889,species,White-breasted Nuthatch,Sitta carolinensis,2,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
834,24106,species,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
835,22065,species,Black-capped Chickadee,Poecile atricapillus,4,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
836,19267,species,Red-eyed Vireo,Vireo olivaceus,8,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
837,11900,species,Northern Flicker,Colaptes auratus,3,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
838,8367,species,Bald Eagle,Haliaeetus leucocephalus,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
839,7815,species,Turkey Vulture,Cathartes aura,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
840,7753,species,Great Blue Heron,Ardea herodias,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
841,7424,species,Double-crested Cormorant,Nannopterum auritum,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
842,6855,species,Pied-billed Grebe,Podilymbus podiceps,1,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
843,455,species,Wood Duck,Aix sponsa,10,Ile St-Quentin,CA-QC,11 Jul 2019,L729855,S58114986,,1
844,33853,species,Common Grackle,Quiscalus quiscula,4,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
845,33779,species,Red-winged Blackbird,Agelaius phoeniceus,10,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
846,32990,species,Chipping Sparrow,Spizella passerina,3,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
847,28633,species,American Robin,Turdus migratorius,5,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
848,21557,species,American Crow,Corvus brachyrhynchos,3,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
849,3896,species,Chimney Swift,Chaetura pelagica,10,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
850,2412,species,Mourning Dove,Zenaida macroura,1,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58092880,,1
851,32310,species,House Finch,Haemorhous mexicanus,2,Parc Jarry,CA-QC,11 Jul 2019,L2972636,S58093112,N,1
852,11784,species,Black Woodpecker,Dryocopus martius,4,Chizé (ville),FR-NAQ,18 May 2019,L1165576,S56481206,,1
853,2966,species,Little Bustard,Tetrax tetrax,6,Chizé (ville),FR-NAQ,18 May 2019,L1165576,S56481206,,1
855,1895,species,Laurel Pigeon,Columba junoniae,1,Mirador de la Grimona,ES-CN,01 Mar 2019,L10230676,S53259075,,1
856,31972,species,Tenerife Blue Chaffinch,Fringilla teydea,1,PN Teide--El Portillo (Centro de Visitantes),ES-CN,26 Feb 2019,L8174261,S53165443,,1
857,1755,species,Barbary Partridge,Alectoris barbara,2,San juan,ES-CN,26 Feb 2019,L8702133,S53165508,N,1
858,31838,species,Berthelot's Pipit,Anthus berthelotii,2,PR Anaga--Pico del Inglés,ES-CN,25 Feb 2019,L1030621,S53127773,,1
859,1893,species,Bolle's Pigeon,Columba bollii,3,PR Anaga--Pico del Inglés,ES-CN,25 Feb 2019,L1030621,S53127773,,1
860,31960,species,Canary Islands Chaffinch,Fringilla canariensis,3,PR Anaga--Pico del Inglés,ES-CN,24 Feb 2019,L1030621,S53101743,,1
861,24850,species,Canary Islands Chiffchaff,Phylloscopus canariensis,7,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,,1
862,22124,species,African Blue Tit,Cyanistes teneriffae,5,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,,1
863,4098,species,Plain Swift,Apus unicolor,10,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,,1
864,2036,species,African Collared-Dove,Streptopelia roseogrisea,3,Santa Cruz de Tenerife--Parque García Sanabria,ES-CN,24 Feb 2019,L4111853,S53101599,N,1
865,24831,species,Dusky Warbler,Phylloscopus fuscatus,1,Île d'Ouessant/Enez Eusa (veuillez envisager d'utiliser un emplacement plus spécifique),FR-BRE,01 Nov 2018,L942565,S53572534,,1
866,379,species,Black Swan,Cygnus atratus,4,Ile de Ré--Grand Vasais,FR-NAQ,07 Aug 2018,L7496171,S117031658,N,1
867,31552,species,Spanish Sparrow,Passer hispaniolensis,30,Aznalcázar--Dehesa Boyal de Pilas,ES-AN,15 Jul 2018,L5120848,S47225753,,1
868,30858,species,Black-headed Weaver,Ploceus melanocephalus,1,Dehesa de las Hermosillas--Charcas sur,ES-AN,13 Jul 2018,L4788300,S47225759,N,1
869,5494,species,Red-knobbed Coot,Fulica cristata,20,Cañada de los Pájaros (Please do not report captive birds).,ES-AN,12 Jul 2018,L5288665,S47525212,,1
870,5514,species,Allen's Gallinule,Porphyrio alleni,1,Fuente de Piedra--Centro de Visitantes,ES-AN,08 Jul 2018,L918625,S47599729,,1
871,29651,species,Rufous-tailed Rock-Thrush,Monticola saxatilis,1,Fuente de Piedra--Centro de Visitantes,ES-AN,08 Jul 2018,L918625,S47071123,,1
872,1853,species,Rock Pigeon,Columba livia,40,Fuente de Piedra--Centro de Visitantes,ES-AN,08 Jul 2018,L918625,S47071123,,1
873,21390,species,Iberian Magpie,Cyanopica cooki,1,Villamanrique de la Condesa--Laguna de San Lázaro,ES-AN,08 Jul 2018,L3642051,S47620629,,1
874,29854,species,Black Wheatear,Oenanthe leucura,2,Frigiliana--Río Higuerón,ES-AN,06 Jul 2018,L4805580,S47042747,,1
875,657,species,Marbled Duck,Marmaronetta angustirostris,1,Punta Entinas ParNat--Salinas Viejas,ES-AN,04 Jul 2018,L1121994,S47001894,,1
876,11992,species,Lesser Kestrel,Falco naumanni,1,Frigiliana--Río Higuerón,ES-AN,29 Jun 2018,L4805580,S46944379,,1
877,783,species,White-headed Duck,Oxyura leucocephala,6,Desembocadura del Guadalhorce--Área General,ES-AN,29 Jun 2018,L977607,S46942194,,1
878,32698,species,Black-headed Bunting,Emberiza melanocephala,1,Ile de Ré--le Chiron,FR-NAQ,25 May 2018,L7517353,S46394441,,1
879,517,species,American Wigeon,Mareca americana,1,RNN de la Baie de l'Aiguillon (RNN130)--La Prée Mizotière,FR-PDL,25 Feb 2018,L4923662,S117025088,,1
880,31480,species,Alpine Accentor,Prunella collaris,2,Lourdes (ville),FR-OCC,15 Feb 2018,L2977285,S46672540,,1
881,26880,species,Wallcreeper,Tichodroma muraria,1,Esnandes (ville),FR-NAQ,28 Dec 2017,L6191566,S117211862,,1
882,21112,species,Great Gray Shrike,Lanius excubitor,1,Bois Souchot,FR-NAQ,08 Dec 2017,L7524478,S117211868,,1
883,21048,species,Isabelline Shrike,Lanius isabellinus,1,Chemin des Aisés,FR-PDL,12 Nov 2017,L4923740,S117036443,,1
884,32733,species,Yellowhammer,Emberiza citrinella,1,Ile de Ré--Phare des Baleines,FR-NAQ,01 Nov 2017,L955747,S117030193,,1
885,6221,species,White-rumped Sandpiper,Calidris fuscicollis,1,Black Rock Strand,IE-M,26 Oct 2017,L9639778,S46889673,,1
887,6129,species,Solitary Sandpiper,Tringa solitaria,1,les Cloussies,FR-NAQ,06 Oct 2017,L20565743,S116996086,,1
888,7013,species,Wilson's Storm-Petrel,Oceanites oceanicus,2,Plateau continental/Rochebonne,FR-NAQ,16 Sep 2017,L7524489,S117139429,,1
889,1738,species,Common Quail,Coturnix coturnix,1,Lagoa do Caiado,PT-20,21 Jul 2017,L3902237,S46150805,,1
890,32574,species,Island Canary,Serinus canaria,10,Parque Terra Nostra,PT-20,18 Jul 2017,L4851995,S46150773,,1
891,32250,species,Azores Bullfinch,Pyrrhula murina,8,Parque Terra Nostra,PT-20,18 Jul 2017,L4851995,S46150773,,1
892,31958,species,Azores Chaffinch,Fringilla moreletti,20,Parque Terra Nostra,PT-20,18 Jul 2017,L4851995,S46150773,,1
893,25359,species,Eastern Subalpine Warbler,Curruca cantillans,1,Ile de Ré--Phare des Baleines,FR-NAQ,07 May 2017,L955747,S117036444,,1
895,677,species,Ferruginous Duck,Aythya nyroca,1,Station de Lagunage de Rochefort,FR-NAQ,22 Jan 2017,L1263956,S117211605,,1
896,367,species,Red-breasted Goose,Branta ruficollis,1,RNN de la Baie de l'Aiguillon (RNN130)--La Prée Mizotière,FR-PDL,21 Jan 2017,L4923662,S117025135,,1
897,7846,species,Black-winged Kite,Elanus caeruleus,1,RNN Michel Brosselin de Saint-Denis-du-Payré (RNN33),FR-PDL,30 Dec 2016,L930313,S117029943,,1
898,728,species,Surf Scoter,Melanitta perspicillata,1,Ile de Ré--Phare des Baleines,FR-NAQ,11 Dec 2016,L955747,S117036326,,1
899,6416,species,Dovekie,Alle alle,1,Ile de Ré--Phare des Baleines,FR-NAQ,11 Nov 2016,L955747,S117029987,,1
900,32664,species,Lapland Longspur,Calcarius lapponicus,2,Ouessant--Yusin,FR-BRE,27 Oct 2016,L3224605,S117280368,,1
901,25358,species,Western Subalpine Warbler,Curruca iberiae,1,Penn ar Prat (Ouessant),FR-BRE,27 Oct 2016,L20560499,S117139699,,1
902,29555,species,Red-breasted Flycatcher,Ficedula parva,1,Ouessant--Ar Reun,FR-BRE,24 Oct 2016,L6445743,S117139690,,1
903,32830,species,Little Bunting,Emberiza pusilla,1,Ouessant--Pointe de Cadoran (Kadoran),FR-BRE,24 Oct 2016,L3224588,S117139703,,1
904,25305,species,Lesser Whitethroat,Curruca curruca,1,Ouessant--Vallon d'Arland (Porz ar Lan),FR-BRE,24 Oct 2016,L5055590,S117139469,,1
905,24811,species,Pallas's Leaf Warbler,Phylloscopus proregulus,1,Ouessant--Poull Brac,FR-BRE,23 Oct 2016,L12250144,S117139878,,1
906,6718,species,Caspian Tern,Hydroprogne caspia,1,Ile de Ré--Le Casino,FR-NAQ,14 Aug 2016,L7492511,S117029657,,1
907,7207,species,Great Shearwater,Ardenna gravis,1,Ile de Ré--Phare des Baleines,FR-NAQ,08 Jul 2016,L955747,S117029993,,1
908,32147,species,Common Rosefinch,Carpodacus erythrinus,1,Ile de Ré--Le Casino,FR-NAQ,26 Jun 2016,L7492511,S117029627,,1
909,11266,species,Middle Spotted Woodpecker,Dendrocoptes medius,1,RNN du Val d'Allier (RNN119),FR-ARA,15 Jun 2016,L6371606,S53194508,,1
910,6780,species,Elegant Tern,Thalasseus elegans,1,Ile de Ré--Phare des Baleines,FR-NAQ,22 May 2016,L955747,S117036334,,1
911,22030,species,Marsh Tit,Poecile palustris,1,Ile de Ré--Phare des Baleines,FR-NAQ,15 May 2016,L955747,S117029972,,1
912,24864,species,Iberian Chiffchaff,Phylloscopus ibericus,1,Les Jincalins,FR-NAQ,05 May 2016,L7527010,S117280378,,1
913,32749,species,Ortolan Bunting,Emberiza hortulana,1,Ile de Ré--Prise de la Groie,FR-NAQ,22 Apr 2016,L21393833,S117029697,,1
914,3203,species,Great Spotted Cuckoo,Clamator glandarius,1,Ile de Ré--Marais Neufs,FR-NAQ,18 Apr 2016,L7517316,S117029821,,1
915,31641,species,White-winged Snowfinch,Montifringilla nivalis,60,Station de Peyragudes,FR-OCC,15 Mar 2016,L14142111,S209071145,,1
916,6869,species,Red-necked Grebe,Podiceps grisegena,1,la Redoute,FR-NAQ,19 Feb 2016,L7517289,S117211890,,1
917,6532,species,Caspian Gull,Larus cachinnans,1,Ile de Ré--Phare des Baleines,FR-NAQ,27 Dec 2015,L955747,S117029524,,1
918,31752,species,Richard's Pipit,Anthus richardi,1,Ile de Ré--Phare des Baleines,FR-NAQ,26 Oct 2015,L955747,S117029504,,1
919,32091,species,Hawfinch,Coccothraustes coccothraustes,1,Ile de Ré--Le Casino,FR-NAQ,18 Oct 2015,L7492511,S117029389,,1
920,29796,species,Isabelline Wheatear,Oenanthe isabellina,1,RNN de Moëze-Oléron (RNN77),FR-NAQ,03 Oct 2015,L2491682,S117211550,,1
923,29803,species,Western Black-eared Wheatear,Oenanthe hispanica,1,Bardenas Reales PNat--Area General (usar localidad más específica),ES-NC,15 Jul 2015,L3772708,S46339010,,1
924,22653,species,Thekla's Lark,Galerida theklae,1,Bardenas Reales PNat--Area General (usar localidad más específica),ES-NC,15 Jul 2015,L3772708,S46339010,,1
925,21111,species,Iberian Gray Shrike,Lanius meridionalis,2,Bardenas Reales PNat--Area General (usar localidad más específica),ES-NC,15 Jul 2015,L3772708,S46339010,,1
926,8072,species,Bonelli's Eagle,Aquila fasciata,1,Bardenas Reales PNat--Area General (usar localidad más específica),ES-NC,15 Jul 2015,L3772708,S46339010,,1
927,7947,species,Eurasian Griffon,Gyps fulvus,10,Bardenas Reales PNat--Area General (usar localidad más específica),ES-NC,15 Jul 2015,L3772708,S46339010,,1
928,7862,species,Egyptian Vulture,Neophron percnopterus,2,Bardenas Reales PNat--Area General (usar localidad más específica),ES-NC,15 Jul 2015,L3772708,S46339010,,1
929,32711,species,Rock Bunting,Emberiza cia,2,PN Litoral Norte--Estuário do Cávado--área geral,PT-03,15 Jul 2015,L2399391,S53194614,,1
930,7930,species,Cinereous Vulture,Aegypius monachus,1,PN Litoral Norte--Estuário do Cávado--área geral,PT-03,15 Jul 2015,L2399391,S53194614,,1
931,32463,species,Twite,Linaria flavirostris,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
932,32251,species,Eurasian Bullfinch,Pyrrhula pyrrhula,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
933,29885,species,Bohemian Waxwing,Bombycilla garrulus,2,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
934,22041,species,Willow Tit,Poecile montanus,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
935,21578,species,Hooded Crow,Corvus cornix,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
936,8528,species,Rough-legged Hawk,Buteo lagopus,2,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
937,8364,species,White-tailed Eagle,Haliaeetus albicilla,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
938,6358,species,Long-tailed Jaeger,Stercorarius longicaudus,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
939,1433,species,Black Grouse,Lyrurus tetrix,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
940,1354,species,Willow Ptarmigan,Lagopus lagopus,1,Svolvaer,NO-18,12 Jul 2015,L3154535,S46476477,,1
941,23675,species,Marsh Warbler,Acrocephalus palustris,1,Ile de Ré--Roselière des Platières,FR-NAQ,01 Jul 2015,L7517403,S117032998,,1
942,6521,species,Ring-billed Gull,Larus delawarensis,1,la Repentie,FR-NAQ,18 Feb 2015,L7526927,S117151437,,1
943,7046,species,European Storm-Petrel,Hydrobates pelagicus,30,Phare d'Antioche,FR-NAQ,13 Sep 2014,L7526952,S117392509,,1
944,31632,species,Rock Sparrow,Petronia petronia,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
945,29652,species,Blue Rock-Thrush,Monticola solitarius,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
946,25369,species,Spectacled Warbler,Curruca conspicillata,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
947,25331,species,Western Orphean Warbler,Curruca hortensis,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
948,24230,species,European Red-rumped Swallow,Cecropis rufula,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
949,23708,species,Great Reed Warbler,Acrocephalus arundinaceus,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
950,23639,species,Western Olivaceous Warbler,Iduna opaca,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
951,22796,species,Calandra Lark,Melanocorypha calandra,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
952,22767,species,Greater Short-toed Lark,Calandrella brachydactyla,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
953,21996,species,Crested Tit,Lophophanes cristatus,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
954,21498,species,Red-billed Chough,Pyrrhocorax pyrrhocorax,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
955,19629,species,Eurasian Golden Oriole,Oriolus oriolus,1,Delta de l'Ebre PNat--Area general,ES-CT,17 Jul 2014,L1122057,S46133757,,1
